"X","id_tanggal_transaksi_awal","tanggal_transaksi_awal","tipe_kartu","id_merchant","nama_merchant","tipe_mesin","tipe_transaksi","nama_transaksi","nilai_transaksi","id_negara","nama_negara","nama_kota","lokasi_mesin","pemilik_mesin","waktu_transaksi","kuartal_transaksi","kepemilikan_kartu","nama_channel","id_channel","flag_transaksi_finansial","status_transaksi","bank_pemilik_kartu","rata_rata_nilai_transaksi","maksimum_nilai_transaksi","minimum_nilai_transaksi","rata_rata_jumlah_transaksi","flag_transaksi_fraud"
4838,2457406,2457477,111,-2,1798,2496872,159,19,700000,96,5,128,8261,613,74655,2,2,1,9,FALSE,3,999,2025348.571,5000000,150000,2.81,0
6426,2457513,2457545,103,-2,1798,-3,156,12,300000,96,5,65,4815,1875,160933,3,1,5,8,FALSE,3,999,306877.4032,1250000,25000,2.25,0
13230,2457359,2457377,111,-2,1798,1873283,159,19,194000,96,5,128,2277,613,152406,3,2,1,9,FALSE,3,999,442733.6957,3850000,23100,2.77,0
4884,2457434,2457512,111,-2,1798,2057672,26,10,200000,96,5,75,2870,613,162059,3,2,1,9,FALSE,3,999,521165.3958,3635753,20000,1.76,0
13303,2457327,2457407,111,-2,1798,1814374,385,11,2500000,96,5,70,2196,613,104303,2,2,1,9,FALSE,3,999,666916.6667,1800000,100000,1.4,1
14959,2457524,2457596,111,-2,1798,2018536,385,11,1250000,96,5,128,2787,613,84424,2,2,1,9,FALSE,3,999,1396550.538,5000000,50000,2.12,0
13593,2457566,2457640,104,-2,1798,2081530,159,19,200000,96,5,128,3001,613,194920,4,2,1,9,FALSE,3,999,186060.4975,1000000,25000,3.22,0
5683,2457324,2457380,93,-2,1798,2572816,385,11,2500000,96,5,62,8692,613,62207,2,2,1,9,FALSE,3,999,3194832.375,49400000,25000,1.94,0
11313,2457415,2457493,1,-2,1798,2547198,385,11,1500000,96,5,55,8692,613,62227,2,2,1,9,FALSE,3,999,337569.8451,1000000,50000,1.55,0
12040,2457385,2457430,93,-2,1798,1037368,385,11,2500000,96,5,265,4509,613,84253,2,2,1,9,FALSE,3,999,5351677.425,75000000,15000,4.22,0
140,2457550,2457577,111,324475,102,1759454,58,6,27200,96,5,259,5730,389,201932,4,2,2,4,FALSE,3,999,310035.3068,7500000,10000,3.91,0
4820,2457510,2457567,111,-2,1798,806817,159,19,5950000,96,5,128,5094,613,90607,2,2,1,9,FALSE,3,999,2762185.028,56992311,31900,4.01,0
10411,2457539,2457549,111,-2,1798,662225,26,10,50000,96,5,128,5062,613,214527,4,2,1,9,FALSE,3,999,353160.9226,1000000,10000,1.92,0
6411,2457617,2457632,111,-2,1798,1522460,385,11,100000,96,5,128,1745,613,81556,2,2,1,9,FALSE,3,999,453054.9636,4542000,20000,2.24,0
1726,2457332,2457396,93,-2,1798,2762576,26,10,200000,96,5,189,4221,613,85222,2,2,1,9,FALSE,3,999,278571.4286,1000000,23000,1.53,0
2195,2457432,2457468,111,-2,1798,2382588,385,11,1000000,96,5,128,3741,613,165602,3,2,1,9,FALSE,3,999,630769.2308,1000000,147850,1.14,0
1813,2457410,2457441,0,-2,1798,2148933,26,10,500000,96,5,265,3279,613,125029,3,2,1,9,FALSE,3,999,681762.99,1250000,200000,1.14,0
5155,2457570,2457655,111,-2,1798,2619712,385,11,600000,96,5,218,4040,613,232129,4,2,1,9,FALSE,3,999,1265595.901,12025000,50000,3.22,0
3819,2457417,2457465,4,-2,1798,1987551,301,16,5000000,96,5,102,7842,613,112717,2,2,1,9,FALSE,3,999,2284175.676,25000000,32600,4.27,0
6417,2457590,2457657,111,195023,1134,2659707,58,6,209930,96,5,128,6559,1740,101039,2,2,2,4,FALSE,3,999,1552160.785,10000000,25000,3.67,0
12135,2457607,2457672,111,-2,1798,-3,156,12,200000,96,5,51,4131,1551,225104,4,1,5,8,FALSE,3,999,786925,10000000,30000,2.08,0
14943,2457581,2457628,111,-2,1798,1093181,26,10,300000,96,5,75,352,613,104249,2,2,1,9,FALSE,3,999,275998.0455,1000000,43860,1.6,0
13947,2457468,2457544,104,-2,1798,2742336,153,2,3360000,96,5,293,4261,613,185147,4,2,1,9,FALSE,3,999,558372.8065,3500000,25000,2.16,0
13335,2457414,2457454,104,-2,1798,1176268,26,10,1250000,96,5,265,508,613,173246,3,2,1,9,FALSE,3,999,272580.9091,1000000,100000,1,1
2016,2457308,2457397,0,-2,1798,2334932,26,10,1250000,96,5,60,3425,613,134432,3,2,1,9,FALSE,3,999,1810119.048,2500000,57000,2.18,0
14199,2457416,2457478,104,-2,1798,1358931,26,10,200000,96,5,265,987,613,105833,2,2,1,9,FALSE,3,999,642500,2500000,25000,1.47,0
4606,2457510,2457529,104,-2,1798,2164959,385,11,100000,96,5,128,3226,613,84445,2,2,1,9,FALSE,3,999,728048.7805,3523000,50000,2.98,0
11549,2457362,2457394,111,-2,1798,212595,238,9,1000000,96,5,128,5379,613,85334,2,2,1,9,FALSE,3,999,2336271.186,10000000,52400,2.3,0
4422,2457431,2457501,1,-2,1798,2094789,26,10,400000,96,5,128,3003,613,81901,2,2,1,9,FALSE,3,999,453826.2,4300000,25000,1.55,0
12548,2457576,2457589,4,-2,1798,338272,385,11,1000000,96,5,259,4676,613,65358,2,2,1,9,FALSE,3,999,833942.5667,5000000,100000,1.54,0
2296,2457592,2457656,111,-2,1798,2419372,385,11,400000,96,5,128,3902,613,192754,4,2,1,9,FALSE,3,999,675229.1667,2500000,100000,1.94,0
1417,2457568,2457626,93,-2,1798,-3,156,12,1000000,96,5,75,5658,329,145119,3,1,5,8,FALSE,3,999,2357568.312,40000000,50000,1.86,1
4515,2457431,2457468,111,-2,1798,2452997,26,10,300000,96,5,265,4011,613,123654,3,2,1,9,FALSE,3,999,2508051.923,15000000,50000,3.11,0
3430,2457457,2457531,103,-2,1798,-3,156,12,1000000,96,5,284,483,1396,133333,3,1,5,8,FALSE,3,999,289853.4333,5000000,29400,1.39,0
12423,2457463,2457525,93,-2,1798,1225110,385,11,1000000,96,5,75,665,613,164935,3,2,1,9,FALSE,3,999,3502804.19,70000000,25000,3.25,0
10938,2457657,2457661,111,517033,1227,1828937,58,6,198697,96,5,265,7253,1833,21116,1,2,2,4,FALSE,3,999,1562959.74,17073425,74500,1.62,0
6313,2457428,2457518,111,-2,1798,1887127,301,16,960000,96,5,221,2457,613,125142,3,2,1,9,FALSE,3,999,439600.875,2000000,40400,1.6,0
8852,2457659,2457687,111,-2,1798,3063469,26,10,1000000,96,5,128,8176,613,62424,2,2,1,9,FALSE,3,999,1452780.185,3000000,100000,2.07,0
12067,2457448,2457490,111,-2,1798,1923,26,10,200000,96,5,128,871,613,112042,2,2,1,9,FALSE,3,999,516265.1515,1100000,100000,1.67,0
9973,2457431,2457449,104,-2,1798,-3,156,12,300000,96,5,259,1362,2440,191247,4,1,5,8,FALSE,3,999,433296.7033,5000000,50000,1.56,0
13494,2457511,2457603,93,-2,1798,2423621,238,9,2500000,96,5,166,5610,613,94142,2,2,1,9,FALSE,3,999,1121044.243,13104000,26500,2,0
3852,2457509,2457560,0,-2,1798,2686826,301,16,10000000,96,5,128,4173,613,155455,3,2,1,9,FALSE,3,999,819011.5581,2220000,35100,2.13,1
4407,2457374,2457465,2,-2,1798,-3,156,12,2500000,96,5,128,5677,2392,152229,3,1,5,8,FALSE,3,999,2006942.405,15000000,25000,4.52,1
5984,2457320,2457385,111,-2,1798,388386,385,11,300000,96,5,60,4854,613,142836,3,2,1,9,FALSE,3,999,349323.2143,2250000,26450,1.76,0
7271,2457391,2457479,111,-2,1798,1394702,26,10,250000,96,5,101,1077,613,181302,4,2,1,9,FALSE,3,999,667081.049,3100000,50000,1.82,0
9473,2457363,2457441,93,-2,1798,2178467,26,10,1000000,96,5,128,3180,613,145530,3,2,1,9,FALSE,3,999,908789.1286,2500000,100000,1.64,0
13797,2457563,2457622,111,-2,1798,2822262,238,9,1350000,96,5,128,8174,613,63413,2,2,1,9,FALSE,3,999,777589.2857,15000000,21200,2.78,0
497,2457596,2457625,111,-2,1798,1946040,159,19,25000,96,5,128,2597,613,203429,4,2,1,9,FALSE,3,999,1036278.673,13000000,25000,5.31,0
1565,2457502,2457544,111,-2,1798,2435835,161,17,750000,96,5,70,3721,613,84254,2,2,1,9,FALSE,3,999,2547032.474,11900033,26500,1.41,0
12937,2457647,2457652,111,-2,1798,1431424,385,11,2500000,96,5,70,1339,613,164929,3,2,1,9,FALSE,3,999,2022820.019,13997536,22560,4.16,0
6618,2457378,2457382,0,-2,1798,2228574,385,11,500000,96,5,239,3331,613,170245,3,2,1,9,FALSE,3,999,1150246.974,2500000,200000,1.47,0
8945,2457591,2457604,93,-2,1798,1596953,26,10,1250000,96,5,128,2029,613,164755,3,2,1,9,FALSE,3,999,1610786.347,4000000,50000,1.78,0
7391,2457575,2457592,111,-2,1798,277665,159,19,225000,96,5,275,4626,613,144358,3,2,1,9,FALSE,3,999,1349631.648,9500000,37700,3,0
7518,2457620,2457697,111,-2,1798,-3,156,12,1200000,96,5,101,7791,496,172933,3,1,5,8,FALSE,3,999,NA,NA,NA,NA,0
6997,2457400,2457473,111,-2,1798,2809311,238,9,700000,96,5,128,7871,613,201507,4,2,1,9,FALSE,3,999,699849.2537,19150000,28000,2.11,0
5042,2457651,2457740,103,69189,470,2393860,58,6,599000,96,5,128,6868,866,160828,3,2,2,4,FALSE,3,999,605481.9717,5000000,10000,2.63,0
13501,2457302,2457371,0,274255,1797,1929594,58,6,75000,96,5,128,5928,2603,151304,3,2,2,4,FALSE,3,999,738775.8148,4400000,25000,2.2,0
4057,2457595,2457599,0,-2,1798,1800234,159,19,145000,96,5,265,2226,613,150851,3,2,1,9,FALSE,3,999,1965300.17,25000000,26000,3.41,0
10156,2457432,2457431,111,-2,1798,2686842,26,10,1000000,96,5,256,8495,613,192232,4,2,1,9,FALSE,3,999,713542.7152,2500000,100000,1.42,0
10890,2457439,2457499,111,-2,1798,1363519,26,10,100000,96,5,128,1002,613,212336,4,2,1,9,FALSE,3,999,400933.3333,9178000,50000,2.29,0
5080,2457439,2457481,111,-2,1798,98,148,5,25000,96,5,128,3214,613,165131,3,2,1,9,FALSE,3,999,571282.1455,2500000,32500,1.94,0
5337,2457401,2457409,103,-2,1798,1940507,148,5,50000,96,5,70,2679,613,165441,3,2,1,9,FALSE,3,999,175168.2958,2250000,22800,1.68,0
9132,2457420,2457508,111,84676,1403,2161827,58,6,255000,96,5,70,6095,2085,190437,4,2,2,4,FALSE,3,999,440822.8642,4000000,30750,2.16,0
11224,2457560,2457562,111,-2,1798,2796165,238,9,300000,96,5,239,8687,613,173806,3,2,1,9,FALSE,3,999,444940.3913,3461000,50000,1.71,0
12384,2457515,2457527,111,-2,1798,2495535,385,11,300000,96,5,96,8250,613,95209,2,2,1,9,FALSE,3,999,986478.4082,5380000,50000,1.96,0
5687,2457603,2457671,111,-2,1798,-3,440,15,250000,96,5,251,5266,346,80718,2,1,5,8,FALSE,3,999,899138.7417,35000000,20000,4.26,0
11335,2457544,2457628,103,-2,1798,78877,26,10,250000,96,5,223,3648,613,162822,3,2,1,9,FALSE,3,999,470038.4375,2000000,38500,1.27,0
10937,2457603,2457617,103,-2,1798,2493992,159,19,500000,96,5,135,8262,613,104157,2,2,1,9,FALSE,3,999,511114.4583,5300000,23650,2.11,0
1,2457538,2457586,1,-2,1798,1912149,385,11,700000,96,5,265,2479,613,85534,2,2,1,9,FALSE,3,999,789153.1915,2620000,25000,4.41,0
11329,2457409,2457454,4,-2,1798,1380366,385,11,2500000,96,5,70,1064,613,175044,3,2,1,9,FALSE,3,999,1041479.284,2500000,50000,1.87,0
8251,2457542,2457628,111,-2,1798,2538192,26,10,1500000,96,5,128,8361,613,123520,3,2,1,9,FALSE,3,999,1573372.642,3607000,250000,1,0
3660,2457503,2457592,111,-2,1798,1185988,385,11,2500000,96,5,128,515,613,114142,2,2,1,9,FALSE,3,999,2147997.163,20000000,12000,3.2,0
10958,2457307,2457358,111,-2,1798,2119146,385,11,1000000,96,5,60,3045,613,81851,2,2,1,9,FALSE,3,999,836701.3659,8831000,38500,2.19,0
9080,2457661,2457697,111,-2,1798,1463812,159,19,50000,96,5,128,1416,613,184727,4,2,1,9,FALSE,3,999,189089.3556,1000000,25000,1.2,0
9339,2457389,2457467,103,137114,800,2264980,58,6,42500,96,5,85,6066,1239,203559,4,2,2,4,FALSE,3,999,156527.5316,1825000,10000,2.77,0
1969,2457395,2457423,0,-2,1798,1889756,26,10,100000,96,5,265,2562,613,55955,1,2,1,9,FALSE,3,999,1965300.17,10000000,150000,1.64,1
14569,2457575,2457659,104,-2,1798,2742353,153,2,2361239,96,5,206,4217,613,131423,3,2,1,9,FALSE,3,999,1540000,4600000,100000,3,0
14673,2457658,2457742,111,422048,1115,2474386,58,6,550000,96,5,128,7129,1722,202122,4,2,2,4,FALSE,3,999,323512.8205,1000000,30000,1.16,0
9915,2457662,2457747,93,-2,1798,2432941,238,9,2750000,96,5,128,7970,613,182807,4,2,1,9,FALSE,3,999,2025418.589,20000969,10000,19.78,0
4596,2457648,2457665,93,-2,1798,372691,26,10,1250000,96,5,265,4828,613,194924,4,2,1,9,FALSE,3,999,1991176.471,3000000,350000,1.8,0
12410,2457521,2457610,2,-2,1798,-3,156,12,100000,96,5,8,96,126,105219,2,1,5,8,FALSE,3,999,1257670,5000000,130500,1.29,0
11825,2457422,2457481,111,-2,1798,2322231,385,11,250000,96,5,128,3641,613,132544,3,2,1,9,FALSE,3,999,2288386.548,22247000,23800,3.14,0
8093,2457432,2457516,111,161910,863,2423315,58,6,147800,96,5,128,6837,1310,201138,4,2,2,4,FALSE,3,999,288604.6497,2539900,21600,1.64,0
1474,2457434,2457489,93,-2,1798,1329225,385,11,500000,96,5,185,776,613,133811,3,2,1,9,FALSE,3,999,959229.0472,15000000,25000,2.44,0
5980,2457593,2457617,111,-2,1798,-3,156,12,100000,96,5,8,178,176,173328,3,1,5,8,FALSE,3,999,678000.1635,10000000,25000,1.72,0
9115,2457426,2457496,111,-2,1798,1154047,148,5,25000,96,5,70,456,613,62823,2,2,1,9,FALSE,3,999,265420.2778,2000000,25000,1.31,0
1494,2457530,2457606,111,-2,1798,1594616,26,10,100000,96,5,60,1849,613,203349,4,2,1,9,FALSE,3,999,773935.3831,10000000,20000,2.75,0
13822,2457584,2457646,111,-2,1798,2432941,26,10,450000,96,5,128,3850,613,121223,3,2,1,9,FALSE,3,999,480538.2353,4250000,23000,5.49,0
6556,2457297,2457369,103,-2,1798,1342218,385,11,2500000,96,5,265,780,613,65200,2,2,1,9,FALSE,3,999,2166243.59,2500000,1000000,2.28,0
7573,2457531,2457626,104,-2,1798,1818271,26,10,50000,96,5,265,2174,613,112919,2,2,1,9,FALSE,3,999,343714.0972,1258000,40000,1.1,0
9789,2457495,2457523,104,-2,1798,1297026,301,16,2099232,96,5,69,704,613,221056,4,2,1,9,FALSE,3,999,1039990.667,10000000,50000,1.9,0
4684,2457545,2457570,103,-2,1798,1411418,26,10,1000000,96,5,128,1170,613,112910,2,2,1,9,FALSE,3,999,614880.6452,1250000,50000,1.34,0
7590,2457383,2457447,111,146203,1558,2696785,58,6,122630,96,5,128,6685,2294,210941,4,2,2,4,FALSE,3,999,170421.0778,1860000,23000,1.52,0
6758,2457369,2457443,93,-2,1798,1226325,26,10,1250000,96,5,265,672,613,153429,3,2,1,9,FALSE,3,999,2438000,98194000,60000,9.09,0
13971,2457378,2457404,103,-2,1798,16759,26,10,300000,96,5,101,2719,613,130923,3,2,1,9,FALSE,3,999,818421.0526,3871026,118029,1.82,0
7811,2457571,2457662,0,-2,1798,1877962,385,11,1250000,96,5,128,2442,613,90454,2,2,1,9,FALSE,3,999,1197057.813,2500000,41000,2.44,1
2550,2457521,2457574,0,-2,1798,2751070,526,18,500000,96,5,128,8621,613,24149,1,2,1,9,FALSE,3,999,467552.2857,1350000,20800,1.79,0
2008,2457638,2457718,103,-2,1798,2561343,385,11,300000,96,5,75,4055,613,234511,4,2,1,9,FALSE,3,999,232132.5,1000000,26500,1.09,0
11102,2457660,2457738,93,-2,1798,2318879,26,10,50000,96,5,60,3599,613,123328,3,2,1,9,FALSE,3,999,771791.8291,6884408,26500,2.95,0
7516,2457415,2457452,4,72933,35,2059284,58,6,33000,96,5,265,7569,302,105901,2,2,2,4,FALSE,3,999,2373577.407,25000000,18600,3.13,0
4241,2457591,2457622,93,-2,1798,87250,26,10,2500000,96,5,155,3104,613,211021,4,2,1,9,FALSE,3,999,4428704.61,75000000,20000,5.84,0
10654,2457414,2457441,111,-2,1798,1453966,159,19,5000000,96,5,70,1476,613,194437,4,2,1,9,FALSE,3,999,1254335.846,4180300,100000,2.9,0
1014,2457459,2457537,0,-2,1798,3186043,148,5,151500,96,5,75,7493,613,100919,2,2,1,9,FALSE,3,999,956251.9038,5500000,36600,1.17,0
4729,2457366,2457425,93,-2,1798,1490208,385,11,1250000,96,5,62,1502,613,92302,2,2,1,9,FALSE,3,999,1562360.686,17000000,100000,3.63,0
10636,2457533,2457595,2,-2,1798,2077233,26,10,2000000,96,5,167,7847,613,113151,2,2,1,9,FALSE,3,999,2178594.915,15000000,35000,1.6,0
12514,2457320,2457331,103,-2,1798,1324,385,11,100000,96,5,70,1750,613,182700,4,2,1,9,FALSE,3,999,156527.5316,1825000,20900,2,0
12729,2457347,2457399,111,-2,1798,2554726,26,10,500000,96,5,265,8417,613,221714,4,2,1,9,FALSE,3,999,996222.2222,2000000,300000,1.83,0
13658,2457613,2457625,104,-2,1798,769,159,19,1000000,96,5,58,2318,613,74955,2,2,1,9,FALSE,3,999,854314.0611,10000000,29715,2.08,0
12730,2457501,2457580,111,-2,1798,-3,156,12,1500000,96,5,152,2020,1395,115458,2,1,5,8,FALSE,3,999,1641211.811,10000000,25000,2.23,1
13360,2457471,2457500,93,-2,1798,2799142,147,3,500000,96,5,128,4376,613,125710,3,2,1,9,FALSE,3,999,1243288.592,10225416,8000,3.47,0
4802,2457624,2457628,0,-2,1798,1245649,159,19,309933,96,5,69,655,613,114057,2,2,1,9,FALSE,3,999,1178979.087,7000000,100000,2.31,0
8695,2457477,2457484,103,-2,1798,2421258,161,17,25000,96,5,60,3620,613,85557,2,2,1,9,FALSE,3,999,437078.125,10000000,25000,2.45,0
2986,2457662,2457713,93,-2,1798,-3,156,12,3371795,73,15,31,335,7,111703,2,1,3,8,FALSE,3,999,3423806.716,39900000,1026000,1.33,0
5766,2457427,2457437,104,-2,1798,2031750,26,10,50000,96,5,128,2745,613,141135,3,2,1,9,FALSE,3,999,584926.3143,3682420,20500,2.8,0
14448,2457618,2457692,111,642400,1502,3066680,58,6,403095,96,5,136,6430,2226,164811,3,2,2,4,FALSE,3,999,889532.7983,25000000,15800,2.43,0
11894,2457662,2457719,111,-2,1798,1490215,301,16,680000,96,5,128,1617,613,171613,3,2,1,9,FALSE,3,999,2932058.075,45000000,100000,2.28,0
6674,2457376,2457431,103,-2,1798,2274940,385,11,500000,96,5,128,3356,613,110408,2,2,1,9,FALSE,3,999,967086.9355,2000000,100000,1.82,0
2849,2457451,2457530,0,-2,1798,1506963,26,10,2000000,96,5,265,1631,613,190822,4,2,1,9,FALSE,3,999,769760.9934,4000000,17000,2.54,0
3349,2457494,2457555,104,-2,1798,158867,301,16,10000000,96,5,265,3966,613,65532,2,2,1,9,FALSE,3,999,2386047.581,14390000,100000,2.24,0
2476,2457602,2457621,0,-2,1798,2240216,385,11,1250000,96,5,167,3364,613,122445,3,2,1,9,FALSE,3,999,2177646.341,25000000,100000,2.95,0
13311,2457301,2457355,0,-2,1798,1614403,238,9,2900000,96,5,70,5474,613,100100,2,2,1,9,FALSE,3,999,2019788.866,4950500,70000,1.58,0
7225,2457323,2457402,104,-2,1798,2601928,161,17,500000,96,5,265,4136,613,172905,3,2,1,9,FALSE,3,999,1201731.707,10000000,38700,2.19,0
2867,2457450,2457459,0,-2,1798,1404812,26,10,1000000,96,5,191,1166,613,93647,2,2,1,9,FALSE,3,999,838882.9301,8852331,10000,1.85,0
14477,2457409,2457496,111,-2,1798,-3,156,12,1000000,96,5,59,7774,2149,94038,2,1,5,8,FALSE,3,999,632188.8485,1000000,500000,1.09,1
14244,2457303,2457347,111,-2,1798,1394745,238,9,1500000,96,5,70,5361,613,202913,4,2,1,9,FALSE,3,999,1883520,47700000,15000,6.44,0
12953,2457350,2457358,0,-2,1798,1267267,26,10,1000000,96,5,128,522,613,141657,3,2,1,9,FALSE,3,999,1519729.73,6711000,100000,2.41,0
5033,2457556,2457563,5,-2,1798,3117573,26,10,600000,96,5,128,4518,613,72016,2,2,1,9,FALSE,3,999,1912381,25000000,45000,2.23,0
938,2457459,2457460,111,-2,1798,1588079,26,10,1100000,96,5,75,1956,613,51706,1,2,1,9,FALSE,3,999,2509497.895,10000000,50000,3.2,0
6030,2457603,2457690,111,157041,216,2515011,58,6,49500,96,5,128,7223,530,164556,3,2,2,4,FALSE,3,999,261484.7297,1000000,50000,1.55,0
3643,2457422,2457472,0,-2,1798,1048724,385,11,500000,96,5,241,4538,613,124925,3,2,1,9,FALSE,3,999,1067653.448,2800000,100000,1.63,0
6907,2457431,2457518,93,-2,1798,-4,156,7,522000,96,5,37,225,133,193548,4,1,4,3,FALSE,3,999,2427956.989,24000000,25000,2.39,0
11233,2457388,2457417,0,512909,1614,2437764,58,6,50000,96,5,136,6766,2356,150601,3,2,2,4,FALSE,3,999,756832.0373,8000000,35530,1.57,0
5480,2457608,2457631,111,64251,957,3116689,58,6,57400,96,5,128,6621,1462,191429,4,2,2,4,FALSE,3,999,3121949.684,10000000,50000,2.83,0
1085,2457554,2457560,0,-2,1798,2171392,385,11,700000,96,5,128,3176,613,194929,4,2,1,9,FALSE,3,999,1772115.621,5000000,184637,1.9,0
6796,2457376,2457457,103,-2,1798,-3,156,12,1500000,96,5,270,5667,2030,105656,2,1,5,8,FALSE,3,999,1808152.683,25000000,60000,2,1
11998,2457458,2457498,111,-2,1798,1804525,385,11,2500000,96,5,128,2148,613,160952,3,2,1,9,FALSE,3,999,569470.1636,2000000,100000,1.83,0
5974,2457636,2457664,104,-2,1798,2787905,26,10,100000,96,5,293,4183,613,105847,2,2,1,9,FALSE,3,999,418271.9298,5550000,20000,1.74,0
9697,2457628,2457640,111,157412,1222,2438915,58,6,495000,96,5,102,6851,1825,121224,3,2,2,4,FALSE,3,999,880585.0548,4000000,25000,2.3,0
10035,2457390,2457395,93,-2,1798,2018535,26,10,1000000,96,5,128,2786,613,201648,4,2,1,9,FALSE,3,999,4806585.826,80000000,100000,2.88,0
6198,2457613,2457637,104,-2,1798,2687680,238,9,300000,96,5,128,8488,613,124625,3,2,1,9,FALSE,3,999,1011535.667,8055000,21000,2.15,0
1293,2457626,2457678,93,325075,1259,1732584,58,6,195000,96,5,60,7653,1871,174923,3,2,2,4,FALSE,3,999,303832,2450000,26500,1.89,0
13843,2457402,2457459,0,-2,1798,2393472,301,16,160000,96,5,128,3706,613,174527,3,2,1,9,FALSE,3,999,580078.2,2000000,105000,1.33,0
11002,2457320,2457407,93,-2,1798,319706,26,10,1000000,96,5,128,4776,613,123009,3,2,1,9,FALSE,3,999,856706.0676,6000000,39070,2.95,0
7028,2457353,2457445,2,-2,1798,1093191,385,11,1250000,96,5,210,4680,613,82612,2,2,1,9,FALSE,3,999,1243739.824,50000000,25000,2.83,0
8214,2457376,2457400,103,-2,1798,1369216,238,9,400000,96,5,128,5369,613,200817,4,2,1,9,FALSE,3,999,1576504.367,2500000,100000,1.71,0
9380,2457400,2457485,103,-2,1798,1880456,385,11,100000,96,5,128,2461,613,144621,3,2,1,9,FALSE,3,999,662648.3516,2500000,100000,2.56,0
9873,2457512,2457577,104,-2,1798,2228570,159,19,25000,96,5,128,3183,613,90459,2,2,1,9,FALSE,3,999,116480.5321,2200000,15000,6.34,0
14048,2457496,2457504,103,-2,1798,1366859,159,19,500000,96,5,128,1116,613,211344,4,2,1,9,FALSE,3,999,745454.5455,2615384,20000,1.91,0
14386,2457657,2457723,111,-2,1798,1892510,26,10,900000,96,5,70,2470,613,73645,2,2,1,9,FALSE,3,999,1670394.859,6000000,400000,2.55,0
8154,2457653,2457691,111,-2,1798,3000025,26,10,300000,96,5,128,4481,613,190743,4,2,1,9,FALSE,3,999,317229.1389,2000000,33000,1.53,0
4312,2457515,2457599,111,-2,1798,1830430,26,10,500000,96,5,128,2222,613,195919,4,2,1,9,FALSE,3,999,1031508.142,12000000,25000,2.45,0
4918,2457662,2457675,104,648576,885,3078426,237,4,102900,96,5,128,6395,1324,184654,4,2,2,4,FALSE,3,999,1323529.412,30575000,21700,2.28,0
13069,2457630,2457720,111,-2,1798,2331564,385,11,1250000,96,5,60,3441,613,101324,2,2,1,9,FALSE,3,999,653370.4028,7000000,11500,2.95,1
1998,2457662,2457684,93,-2,1798,1413156,385,11,2500000,96,5,128,1196,613,94802,2,2,1,9,FALSE,3,999,1431667.604,25000000,25000,2.28,0
7486,2457389,2457447,93,-2,1798,1443123,26,10,2500000,96,5,128,1203,613,123024,3,2,1,9,FALSE,3,999,4156069.526,75000000,26300,2.84,0
7151,2457640,2457637,111,-2,1798,2164953,385,11,1250000,96,5,265,3032,613,105422,2,2,1,9,FALSE,3,999,1818789.474,8170000,51600,1.2,1
7570,2457386,2457410,93,-2,1798,1500555,159,19,250000,96,5,70,1630,613,154954,3,2,1,9,FALSE,3,999,1061657.702,2500000,100000,1.32,0
6867,2457442,2457529,93,-2,1798,2686831,385,11,500000,96,5,256,8494,613,94412,2,2,1,9,FALSE,3,999,3035590.909,20000000,3050,2.22,0
3318,2457414,2457492,103,-2,1798,654769,385,11,2000000,96,5,265,5056,613,74727,2,2,1,9,FALSE,3,999,326239.0526,4550000,30000,1.39,0
12119,2457509,2457513,103,-2,1798,2148930,238,9,300000,96,5,128,5588,613,94739,2,2,1,9,FALSE,3,999,1253241.433,7499715,25000,1.92,0
8971,2457533,2457587,2,-2,1798,1268291,385,11,300000,96,5,128,728,613,171546,3,2,1,9,FALSE,3,999,1934595.428,22500000,50000,1.74,0
4861,2457385,2457465,93,-2,1798,1500566,147,3,2500000,96,5,101,1557,613,162246,3,2,1,9,FALSE,3,999,1773340.105,45000000,70000,1.63,0
5349,2457639,2457715,103,73622,451,2357122,58,6,700000,96,5,128,6376,861,175436,3,2,2,4,FALSE,3,999,315650.3429,1300000,20000,2.73,0
3684,2457427,2457488,5,-2,1798,1319505,26,10,1000000,96,5,265,824,613,104339,2,2,1,9,FALSE,3,999,530555.5556,1200000,55500,1.94,0
1288,2457430,2457456,1,-2,1798,277663,26,10,1250000,96,5,70,4738,613,83258,2,2,1,9,FALSE,3,999,1246000,2400000,100000,1.73,0
14980,2457340,2457411,0,-2,1798,2574185,385,11,1000000,96,5,128,4084,613,170210,3,2,1,9,FALSE,3,999,819011.5581,7000000,25000,1.89,1
11848,2457619,2457679,104,-2,1798,2600359,159,19,260000,96,5,102,4110,613,215422,4,2,1,9,FALSE,3,999,759252.381,9200000,25000,1.74,0
7674,2457465,2457474,93,140817,1769,2668812,58,6,10000000,96,5,259,6514,2591,135817,3,2,2,4,FALSE,3,999,3296082.209,20000000,50000,1.5,0
8093,2457402,2457419,2,29710,1626,2263389,58,6,2513000,96,5,134,6314,2364,114814,2,2,2,4,FALSE,3,999,15523460.4,75000000,63000,2.91,0
4049,2457521,2457589,93,-2,1798,2751070,385,11,1000000,96,5,128,7884,613,165330,3,2,1,9,FALSE,3,999,2209542.792,32000000,101500,2.25,0
7494,2457601,2457623,103,-2,1798,1406171,148,5,50000,96,5,91,1142,613,130423,3,2,1,9,FALSE,3,999,3582127.458,17000000,100000,3.05,0
